as_of,node,level,n_leaves,window_q,observed,expected,n_study,llr,p_value,obs_exp,recurrence_interval
2017-07-01,Acetyl fentanyl,substance,1,5.0,3,1.885688967656181,4,0.6442280969922236,1.0,1.5909304511278193,1.0
2017-07-01,Z-drugs,family,2,6.0,9,7.182543198936643,13,0.5318641416719738,1.0,1.2530380605761517,1.0
2017-07-01,Venlafaxine,substance,1,4.0,3,1.9273371732388127,5,0.46862407346584467,1.0,1.556551724137931,1.0
2017-07-01,Barbiturates,family,4,1.0,3,1.7297297297297298,16,0.4399641770514835,1.0,1.734375,1.0
2017-07-01,root,root,211,6.0,2032,2004.4820558263186,3628,0.4225651930202865,1.0,1.0137282067922218,1.0
2017-07-01,Opioids,superclass,29,5.0,673,657.1626052281791,1394,0.36075823989346034,1.0,1.0240996591191032,1.0
2017-07-01,Diazepam,substance,1,4.0,10,8.094816127603014,21,0.35654031174945855,1.0,1.23535851122058,1.0
2017-07-01,Zolpidem,substance,1,6.0,8,6.630039875941517,12,0.324541297491161,1.0,1.2066292435177757,1.0
2017-07-01,Cyclobenzaprine,substance,1,3.0,3,2.0376606114311033,7,0.2980980164541268,1.0,1.472276581865623,1.0
2017-07-01,Citalopram,substance,1,3.0,3,2.0376606114311033,7,0.2980980164541268,1.0,1.472276581865623,1.0
2017-07-01,Temazepam,substance,1,2.0,3,2.0115197164377494,10,0.27453259107915784,1.0,1.4914096916299557,1.0
2017-07-01,Methadone,substance,1,3.0,30,26.78068232166593,92,0.2669748366954998,1.0,1.1202104427238435,1.0
2017-07-01,Heroin,substance,1,4.0,213,205.06867523260968,532,0.24843186005778417,1.0,1.0386764324604614,1.0
2017-07-01,Depressants and Tranquilizers,category,21,1.0,11,9.08108108108108,84,0.2145908045192828,1.0,1.211309523809524,1.0
2017-07-01,Olanzapine,substance,1,5.0,3,2.3571112095702262,5,0.166075695140795,1.0,1.2727443609022555,1.0
2017-07-01,Gabapentin,substance,1,6.0,7,6.07753655294639,11,0.15911597297609614,1.0,1.1517824597215132,1.0
2017-07-01,Gabapentinoids,family,2,6.0,7,6.07753655294639,11,0.15911597297609614,1.0,1.1517824597215132,1.0
2017-07-01,Hydrocodone,substance,1,1.0,10,8.756756756756758,81,0.09511112026948432,1.0,1.141975308641975,1.0
2017-07-01,Supplement,category,21,2.0,102,98.96677004873727,492,0.05774964373629654,1.0,1.03064897389062,1.0
2017-07-01,Ethanol,substance,1,2.0,98,95.34603455914932,474,0.04592121986264308,1.0,1.027835089871559,1.0
2017-07-01,Trazodone,substance,1,3.0,3,2.619849357554276,9,0.0378929718834391,1.0,1.1451040081177066,1.0
2017-07-01,Hallucinogens,superclass,8,5.0,8,7.542755870624724,16,0.026176804125399356,1.0,1.0606203007518795,1.0
2017-07-01,Sertraline,substance,1,5.0,3,2.8285334514842715,6,0.009816301547024786,1.0,1.0606203007518795,1.0
2017-07-01,Codeine,substance,1,6.0,13,12.707576428887908,23,0.0075330851797866805,1.0,1.0230117499389837,1.0
2017-10-01,Fentanyl and Fentanyl-related,category,9,6.0,163,105.38097287989669,192,39.362914394564044,0.0001,1.5467687908496732,10000.0
2017-10-01,Fentanyl,substance,1,6.0,152,98.24580284115368,179,36.753541565308296,0.0001,1.5471398838865156,10000.0
2017-10-01,Other substances,category,71,1.0,27,11.898837709857943,131,8.02313288061878,0.0115,2.2691291921421075,86.95652173913044
2017-10-01,Citalopram,substance,1,1.0,6,0.9991390443392165,11,7.289558412244097,0.0227,6.005170185264972,44.052863436123346
2017-10-01,Dissociatives,family,4,5.0,18,11.168316831683168,24,4.030287823172127,0.5298,1.6117021276595747,1.8875047187617968
2017-10-01,Bupropion,substance,1,6.0,6,3.2931554024967715,6,3.599479651067295,0.754,1.8219607843137253,1.3262599469496021
2017-10-01,Antipsychotics,family,13,2.0,15,7.834696513129574,40,3.4420080305131284,0.7851,1.9145604395604396,1.2737230925996688
2017-10-01,Phenethylamines (Amphetamines) (S),category,4,2.0,226,193.51700387430046,988,3.2586216710606912,0.8102,1.167856030609067,1.2342631449024932
2017-10-01,Gabapentin,substance,1,1.0,5,1.4532931554024968,16,3.1038659709746197,0.8375,3.4404620853080567,1.1940298507462686
2017-10-01,Gabapentinoids,family,2,1.0,5,1.4532931554024968,16,3.1038659709746197,0.8375,3.4404620853080567,1.1940298507462686
2017-10-01,Fentanyl analogs,family,8,3.0,8,3.721480843736547,13,3.0312387709014974,0.8717,2.1496818970503186,1.1471836641046231
2017-10-01,Antihistamines,family,9,3.0,18,10.878174773999138,38,2.972909443173495,0.9114,1.6546893549663635,1.097213078779899
2017-10-01,Lamotrigine,substance,1,3.0,5,2.0038743004735253,7,2.7407461346263124,0.9578,2.495166487647691,1.044059302568386
2017-10-01,Medicines and other,superclass,123,3.0,232,203.53637537666808,711,2.7170865658906784,0.9605,1.1398453940759072,1.041124414367517
2017-10-01,PCP,substance,1,5.0,15,9.772277227722771,21,2.6677511883395204,0.9649,1.534954407294833,1.0363768266141569
2017-10-01,Methamphetamine,substance,1,2.0,217,188.42445114076622,962,2.599303885772237,0.971,1.1516552055013596,1.0298661174047374
2017-10-01,Stimulants,superclass,11,2.0,301,267.35901851054666,1365,2.553768300788171,0.9722,1.1258269935193015,1.0285949393128986
2017-10-01,Antidepressants,category,16,3.0,31,22.04261730520878,77,2.387128815813222,0.985,1.4063665657650621,1.015228426395939
2017-10-01,Cardiovascular medications,family,23,2.0,6,2.546276366767111,13,2.3354278925436462,0.988,2.356382079459003,1.0121457489878543
2017-10-01,root,root,211,1.0,380,342.7955230305639,3774,2.152067619698826,0.9945,1.1085325637876517,1.0055304172951232
2017-10-01,Amphetamine,substance,1,2.0,9,4.7008179078777435,24,2.065204818307878,0.9954,1.9145604395604399,1.004621257785815
2017-10-01,Quetiapine,substance,1,2.0,10,5.484287559190701,28,1.9778294770294806,0.9963,1.8233908948194664,1.003713740841112
2017-10-01,Acetyl fentanyl,substance,1,2.0,3,0.9793370641411967,5,1.9618758343753366,0.9985,3.0632967032967033,1.0015022533800702
2017-10-01,Alprazolam,substance,1,6.0,59,50.495049504950494,92,1.6169965061655773,0.9998,1.1684313725490196,1.0002000400080016
2017-10-01,Diphenhydramine,substance,1,3.0,9,5.725355144210073,20,1.2043943225860851,1.0,1.5719548872180453,1.0
2017-10-01,Duloxetine,substance,1,5.0,4,2.3267326732673266,5,1.184016013110849,1.0,1.7191489361702128,1.0
2017-10-01,U-47700,substance,1,5.0,4,2.3267326732673266,5,1.184016013110849,1.0,1.7191489361702128,1.0
2017-10-01,Novel synthetic opioids,family,4,5.0,4,2.3267326732673266,5,1.184016013110849,1.0,1.7191489361702128,1.0
2017-10-01,Other,category,11,4.0,3,1.4946190271201032,4,1.1717820290197603,1.0,2.0072004608294933,1.0
2017-10-01,Pentobarbital,substance,1,2.0,4,1.9586741282823934,10,1.0990992690749974,1.0,2.0421978021978022,1.0
2017-10-01,Hydrocodone,substance,1,1.0,12,7.811450710288421,86,1.0774909161700412,1.0,1.5362063264631323,1.0
2017-10-01,Amitriptyline,substance,1,3.0,3,1.4313387860525182,5,1.0619195354477207,1.0,2.0959398496240604,1.0
2017-10-01,Doxylamine,substance,1,4.0,4,2.2419285406801546,6,1.0543141690009923,1.0,1.7841781874039941,1.0
2017-10-01,Tramadol,substance,1,3.0,8,5.439087386999569,19,0.7843826348016929,1.0,1.470834982192323,1.0
2017-10-01,Opioids,superclass,29,6.0,812,788.7107188979767,1437,0.7639368763038092,1.0,1.0295282928759535,1.0
2017-10-01,Doxepin,substance,1,6.0,4,2.7442961687473093,5,0.6936168509100129,1.0,1.4575686274509805,1.0
2017-10-01,Furanyl fentanyl,substance,1,5.0,3,1.8613861386138613,4,0.6717146371953546,1.0,1.6117021276595747,1.0
2017-10-01,Cocaine,substance,1,1.0,40,33.516573396470086,369,0.6532054208445679,1.0,1.193439422545884,1.0
2017-10-01,Benzodiazepines,category,19,4.0,68,60.905725355144206,163,0.650398704665931,1.0,1.1164796019337877,1.0
2017-10-01,Prescription benzodiazepines,family,11,5.0,81,73.99009900990099,159,0.6193526644709886,1.0,1.0947410678442393,1.0
2017-10-01,Depressants,superclass,40,4.0,100,91.54541541110632,245,0.6162166862385643,1.0,1.0923539922881595,1.0
2017-10-01,Lorazepam,substance,1,2.0,5,3.1338786052518293,16,0.612106830011206,1.0,1.595467032967033,1.0
2017-10-01,Codeine,substance,1,1.0,4,2.361601377529057,26,0.5275577617550031,1.0,1.6937659496901203,1.0
2017-10-01,Diazepam,substance,1,5.0,12,9.772277227722771,21,0.4738330153573709,1.0,1.2279635258358663,1.0
2017-10-01,Temazepam,substance,1,3.0,5,3.4352130865260433,12,0.4645510482006494,1.0,1.4555137844611532,1.0
2017-10-01,Methadone,substance,1,4.0,39,34.7498923805424,93,0.40887942746659967,1.0,1.1223056340121897,1.0
2017-10-01,Olanzapine,substance,1,6.0,5,3.8420146362462333,7,0.40363099157145577,1.0,1.3014005602240897,1.0
2017-10-01,Mirtazapine,substance,1,3.0,5,3.721480843736547,13,0.29049788578333846,1.0,1.343551185656449,1.0
2017-10-01,Cyclobenzaprine,substance,1,4.0,4,2.9892380542402064,8,0.2639288406199386,1.0,1.3381336405529956,1.0
2017-10-01,Venlafaxine,substance,1,5.0,3,2.3267326732673266,5,0.182133350901291,1.0,1.2893617021276598,1.0
2017-10-01,Heroin,substance,1,5.0,254,247.56435643564356,532,0.1562962792774183,1.0,1.0259958406654934,1.0
2017-10-01,Trazodone,substance,1,3.0,4,3.14894532931554,11,0.1537430350690815,1.0,1.2702665755297335,1.0
2017-10-01,Barbiturates,family,4,2.0,4,3.1338786052518293,16,0.13980030915635722,1.0,1.2763736263736265,1.0
2017-10-01,Fluoxetine,substance,1,2.0,3,2.546276366767111,13,0.048209230219397325,1.0,1.1781910397295015,1.0
2017-10-01,Depressants and Tranquilizers,category,21,4.0,32,30.639690055962117,82,0.04793512309250314,1.0,1.0443969877486794,1.0
2017-10-01,Metoprolol,substance,1,6.0,3,2.7442961687473093,5,0.026633226266209287,1.0,1.0931764705882354,1.0
2017-10-01,Oxycodone,substance,1,1.0,10,9.628067154541542,106,0.007811770565723242,1.0,1.0386300634892247,1.0
2017-10-01,Hallucinogens,superclass,8,6.0,9,8.78174773999139,16,0.006023235403562949,1.0,1.0248529411764706,1.0
2017-10-01,MDMA,substance,1,2.0,3,2.93801119242359,15,0.0008089561650121008,1.0,1.0210989010989011,1.0
2018-01-01,Fentanyl and Fentanyl-related,category,9,6.0,179,125.2798663324979,230,27.180825627738336,0.0001,1.4288010136036278,10000.0
2018-01-01,Fentanyl,substance,1,6.0,169,118.19883040935672,217,25.771050623938578,0.0001,1.429794181674253,10000.0
2018-01-01,Other substances,category,71,2.0,42,25.923976608187132,143,5.347055349666416,0.1794,1.620121813670201,5.574136008918617
2018-01-01,Citalopram,substance,1,2.0,7,2.1754385964912277,12,4.8035209416910645,0.3436,3.2177419354838714,2.910360884749709
2018-01-01,Dextromethorphan,substance,1,3.0,3,0.849624060150376,3,3.7847207945325687,0.7036,3.5309734513274336,1.4212620807276861
2018-01-01,Dissociatives,family,4,6.0,22,15.251461988304094,28,3.538133129602989,0.772,1.4424846625766872,1.2953367875647668
2018-01-01,Amphetamine,substance,1,3.0,14,7.646616541353383,27,3.2941841328921724,0.81,1.8308751229105211,1.2345679012345678
2018-01-01,Medicines and other,superclass,123,4.0,304,271.5187969924812,732,3.043180707505936,0.8804,1.1196278245458573,1.1358473421172195
2018-01-01,Cardiovascular medications,family,23,3.0,9,4.531328320802005,16,2.71992230966445,0.9536,1.9861725663716816,1.0486577181208054
2018-01-01,Antipsychotics,family,13,3.0,19,11.894736842105262,42,2.706782907614529,0.9567,1.597345132743363,1.0452597470471412
2018-01-01,Antidepressants,category,16,4.0,39,29.303258145363408,79,2.4662577109463353,0.972,1.3309100239479987,1.02880658436214
2018-01-01,Other,category,11,5.0,3,1.3671679197994986,3,2.3576127008545433,0.9865,2.1943171402383137,1.0136847440446022
2018-01-01,Antihistamines,family,9,4.0,21,14.466165413533833,39,2.2526432405527856,0.9905,1.4516632016632018,1.0095911155981827
2018-01-01,PCP,substance,1,6.0,18,13.072681704260651,24,2.160208579880738,0.9923,1.3769171779141105,1.007759750075582
2018-01-01,Cannabis,substance,1,2.0,3,0.9064327485380117,5,2.1580129887929695,0.9939,3.3096774193548386,1.006137438374082
2018-01-01,Phenethylamines (Amphetamines) (S),category,4,3.0,318,290.0050125313283,1024,1.8505145663650744,0.9981,1.096532771017699,1.001903616872057
2018-01-01,Stimulants,superclass,11,3.0,434,401.30576441102755,1417,1.8289686384118937,0.9986,1.0814696385858196,1.001401962747847
2018-01-01,Lamotrigine,substance,1,4.0,5,2.5964912280701755,7,1.6978755510480998,0.9998,1.9256756756756757,1.0002000400080016
2018-01-01,Bupropion,substance,1,4.0,5,2.5964912280701755,7,1.6978755510480998,0.9998,1.9256756756756757,1.0002000400080016
2018-01-01,Olanzapine,substance,1,2.0,4,1.631578947368421,9,1.6481568881609223,0.9998,2.4516129032258065,1.0002000400080016
2018-01-01,Fentanyl analogs,family,8,4.0,8,4.822055137844611,13,1.5899157824055972,0.9998,1.6590436590436592,1.0002000400080016
2018-01-01,root,root,211,3.0,1158,1108.7593984962405,3915,1.5121219516473303,1.0,1.0444105380937851,1.0
2018-01-01,Gabapentin,substance,1,2.0,6,3.0818713450292394,17,1.4090685521267252,1.0,1.9468690702087288,1.0
2018-01-01,Gabapentinoids,family,2,2.0,6,3.0818713450292394,17,1.4090685521267252,1.0,1.9468690702087288,1.0
2018-01-01,Hydrocodone,substance,1,3.0,32,24.922305764411025,88,1.334256978278776,1.0,1.2839903459372488,1.0
2018-01-01,Methamphetamine,substance,1,3.0,304,281.79197994987464,995,1.202387618495937,1.0,1.078809979099035,1.0
2018-01-01,Acetyl fentanyl,substance,1,3.0,3,1.4160401002506264,5,1.0856016716263086,1.0,2.1185840707964605,1.0
2018-01-01,Muscle relaxants,family,7,1.0,5,2.515037593984962,27,1.0813834844973522,1.0,1.9880418535127058,1.0
2018-01-01,Amitriptyline,substance,1,4.0,4,2.225563909774436,6,1.074928518250276,1.0,1.7972972972972974,1.0
2018-01-01,Cocaine,substance,1,2.0,81,69.7953216374269,385,1.05632827216073,1.0,1.1605362379555928,1.0
2018-01-01,Quetiapine,substance,1,6.0,19,15.251461988304094,28,1.04178044233028,1.0,1.2457822085889572,1.0
2018-01-01,Diphenhydramine,substance,1,4.0,11,7.789473684210526,21,1.0120530904946783,1.0,1.4121621621621623,1.0
2018-01-01,Doxylamine,substance,1,5.0,5,3.1900584795321634,7,0.9580599993135848,1.0,1.56736938588451,1.0
2018-01-01,Tramadol,substance,1,4.0,10,7.0476190476190474,19,0.945599252884262,1.0,1.4189189189189189,1.0
2018-01-01,Trazodone,substance,1,2.0,4,2.1754385964912277,12,0.7927044596791457,1.0,1.8387096774193552,1.0
2018-01-01,Alprazolam,substance,1,6.0,57,51.20133667502088,94,0.7284893911155219,1.0,1.1132521863986424,1.0
2018-01-01,Pentobarbital,substance,1,3.0,5,3.115288220551378,11,0.7265840040644362,1.0,1.604987932421561,1.0
2018-01-01,U-47700,substance,1,6.0,4,2.723475355054302,5,0.7148923677290707,1.0,1.468711656441718,1.0
2018-01-01,Novel synthetic opioids,family,4,6.0,4,2.723475355054302,5,0.7148923677290707,1.0,1.468711656441718,1.0
2018-01-01,Duloxetine,substance,1,6.0,4,2.723475355054302,5,0.7148923677290707,1.0,1.468711656441718,1.0
2018-01-01,Methadone,substance,1,5.0,49,43.29365079365079,95,0.6876984715066063,1.0,1.1318056828597618,1.0
2018-01-01,Opioids,superclass,29,2.0,289,271.9298245614035,1500,0.6441025497505883,1.0,1.0627741935483872,1.0
2018-01-01,Analgesics,category,4,3.0,3,1.699248120300752,6,0.6247465293829289,1.0,1.7654867256637168,1.0
2018-01-01,Metoprolol,substance,1,3.0,3,1.699248120300752,6,0.6247465293829289,1.0,1.7654867256637168,1.0
2018-01-01,Oxycodone,substance,1,1.0,14,10.525898078529657,113,0.5785257763757672,1.0,1.3300527798722173,1.0
2018-01-01,Mirtazapine,substance,1,4.0,6,4.451127819548872,12,0.4137795585836239,1.0,1.347972972972973,1.0
2018-01-01,Codeine,substance,1,2.0,7,5.076023391812865,28,0.4087942265564273,1.0,1.3790322580645162,1.0
2018-01-01,Furanyl fentanyl,substance,1,6.0,3,2.178780284043442,4,0.3600347633134563,1.0,1.3769171779141105,1.0
2018-01-01,Venlafaxine,substance,1,6.0,3,2.178780284043442,4,0.3600347633134563,1.0,1.3769171779141105,1.0
2018-01-01,Diazepam,substance,1,6.0,13,11.43859649122807,21,0.2370849426117776,1.0,1.1365030674846626,1.0
2018-01-01,Doxepin,substance,1,5.0,3,2.278613199665831,5,0.20914698379440733,1.0,1.3165902841429882,1.0
2018-01-01,Cyclobenzaprine,substance,1,5.0,5,4.101503759398495,9,0.1798855480206214,1.0,1.2190650779101744,1.0
2018-01-01,Lorazepam,substance,1,3.0,5,4.2481203007518795,15,0.08985152716553024,1.0,1.176991150442478,1.0
2018-01-01,Fluoxetine,substance,1,3.0,4,3.398496240601504,12,0.07188122173242417,1.0,1.176991150442478,1.0
2018-01-01,Temazepam,substance,1,4.0,5,4.451127819548872,12,0.05298586803699057,1.0,1.123310810810811,1.0
2018-01-01,Supplement,category,21,4.0,189,185.8345864661654,501,0.042756910600963316,1.0,1.0170335005664348,1.0
2018-01-01,Barbiturates,family,4,3.0,5,4.531328320802005,16,0.033151664773811096,1.0,1.103429203539823,1.0
2018-01-01,Ethanol,substance,1,4.0,181,178.41604010025063,481,0.029686368287962228,1.0,1.0144827779962915,1.0
2018-01-01,Narcotic Analgesics,category,18,1.0,70,68.18546365914787,732,0.02641493075333612,1.0,1.026611776813938,1.0
2018-01-01,Benzodiazepines,category,19,6.0,90,88.78529657477026,163,0.018267224188182274,1.0,1.0136813579735782,1.0
2018-01-01,Prescription opioids,family,13,1.0,69,67.53341687552214,725,0.017447359477281488,1.0,1.0217164063708057,1.0
2018-01-01,Heroin,substance,1,6.0,295,293.0459482038429,538,0.01431520361871974,1.0,1.0066680730722741,1.0
2018-01-01,Prescription benzodiazepines,family,11,6.0,88,87.15121136173767,160,0.009084029802512217,1.0,1.009739263803681,1.0
2018-01-01,Depressants,superclass,40,5.0,114,113.47493734335838,249,0.002231332985777379,1.0,1.0046271244464569,1.0
2018-04-01,Fentanyl,substance,1,6.0,202,143.9718309859155,266,27.103702083177936,0.0001,1.4030522402660928,10000.0
2018-04-01,Fentanyl and Fentanyl-related,category,9,6.0,211,151.54929577464787,280,26.95058390648262,0.0001,1.39228624535316,10000.0
2018-04-01,Citalopram,substance,1,6.0,11,6.49496981891348,12,4.0898777119109475,0.5182,1.6936183395291204,1.9297568506368197
2018-04-01,Cardiovascular medications,family,23,4.0,11,5.625754527162978,15,3.969255252553173,0.5562,1.9552932761087267,1.7979144192736425
2018-04-01,Amphetamine,substance,1,4.0,18,10.87645875251509,29,3.5753980717202403,0.7602,1.6549504217848159,1.3154433043935807
2018-04-01,Other substances,category,71,5.0,84,68.47404426559356,149,3.243912349109273,0.8222,1.2267422043042349,1.216249087813184
2018-04-01,Designer benzodiazepines,family,8,3.0,4,1.3843058350100603,5,2.9590983364457726,0.9122,2.8895348837209305,1.0962508221881166
2018-04-01,Dextromethorphan,substance,1,4.0,3,1.1251509054325957,3,2.9420853715354136,0.9388,2.6663090128755362,1.0651896037494675
2018-04-01,Donepezil,substance,1,5.0,3,1.378672032193159,3,2.332474644944321,0.9907,2.1760070052539406,1.009387301907742
2018-04-01,root,root,211,4.0,1601,1533.9557344064385,4090,2.331319001939562,0.9907,1.0437067798566588,1.009387301907742
2018-04-01,Antidepressants,category,16,5.0,49,39.06237424547284,85,2.3308081698573684,0.9909,1.2544040383228598,1.0091835704914724
2018-04-01,Dissociatives,family,4,6.0,23,17.319919517102615,32,2.1202477164650206,0.9939,1.3279507434944238,1.006137438374082
2018-04-01,Stimulants,superclass,11,4.0,602,563.7006036217304,1503,2.0642318962949844,0.9955,1.0679427982375735,1.0045203415369162
2018-04-01,Antihistamines,family,9,5.0,25,18.84185110663984,41,1.8600170226541017,0.9991,1.326833539788988,1.0009008107296566
2018-04-01,Other,category,11,6.0,3,1.62374245472837,3,1.8416359394843689,0.9996,1.8475836431226766,1.0004001600640255
2018-04-01,Phenethylamines (Amphetamines) (S),category,4,4.0,440,409.1798792756539,1091,1.8399359808834248,0.9996,1.0753216917188233,1.0004001600640255
2018-04-01,Tramadol,substance,1,5.0,14,9.650704225352113,21,1.8256513362682019,0.9996,1.4506713368359603,1.0004001600640255
2018-04-01,Opioids,superclass,29,3.0,459,426.6430583501006,1541,1.6714734318835163,0.9997,1.0758407784132924,1.000300090027008
2018-04-01,Medicines and other,superclass,123,5.0,374,350.1826961770624,762,1.4945995422725922,1.0,1.0680139369619077,1.0
2018-04-01,Bupropion,substance,1,5.0,6,3.6764587525150905,8,1.397001616953158,1.0,1.6320052539404555,1.0
2018-04-01,Amitriptyline,substance,1,5.0,6,3.6764587525150905,8,1.397001616953158,1.0,1.6320052539404555,1.0
